a1,sensitive-attr,decision
-1.1872891527321006,0,0
-1.1607674036961086,0,0
-1.2023357564201635,0,0
0.27529627393160655,0,1
0.40772817431440905,0,1
0.6510203937704381,0,1
0.8965480851668434,0,1
0.6696568938405663,0,1
-0.6598872490288047,0,0
0.07715060688270656,0,1
-0.143388915970994,0,0
-0.005666674082813272,0,0
0.4704234621957345,0,1
0.045968067894678354,0,1
0.7263228259612037,0,1
-0.5571586077581137,0,0
0.813998400228398,0,1
-0.8707921355872419,0,0
0.12827993490252923,0,1
1.4693147248163205,0,1
1.4464135595002559,0,1
-0.7165500272293335,0,0
0.40669248232253236,0,1
-0.2790729848242413,0,0
-0.39906075956104853,0,0
-0.23185211387258708,0,0
0.7837745324316474,0,1
1.2369136576682842,0,1
-0.21000829405945853,0,0
0.003066081806289725,0,1
-0.5899994847813487,0,0
1.9301515474723316,0,1
0.06450911564459143,0,1
-1.0914210054600564,0,0
0.7913309381971169,0,1
0.17298272274798793,0,1
-0.5240948950901367,0,0
-1.291531616432195,0,0
1.263210344112433,0,1
0.9395779910070172,0,1
-1.3541410878841598,0,0
-1.2238709232670613,0,0
0.3921656409192865,0,1
0.2565867670137164,0,1
0.6670674613852792,0,1
0.1495524107032647,0,1
-0.9822586374100238,0,0
0.9651965384341159,0,1
1.8327358845840864,0,1
0.0728428627659943,0,1
-1.5902324172467852,0,0
0.8613694327658165,0,1
0.6563543272758224,0,1
0.6642200720588117,0,1
1.5988509482747821,0,1
-0.18874450044680366,0,0
-0.7926802544903991,0,0
0.036077729106822325,0,1
0.3140205192883214,0,1
-0.6154853309669502,0,0
0.8849869171500614,0,1
0.501253522954327,0,1
-0.8128229431358222,0,0
1.5202331705179368,0,1
0.7397746291159663,0,1
1.3759959467685068,0,1
0.3849799736833571,0,1
0.5304353446139193,0,1
-0.5925176458498073,0,0
-0.41284450679803775,0,0
-1.6835829801010762,0,0
0.5707284961446645,0,1
2.355024623681515,0,1
0.1085369849331014,0,1
0.1695824292792335,0,1
-0.10540909715772681,0,0
-0.0950560988690122,0,0
-0.6263597858563701,0,0
-2.0464237244105594,0,0
-0.8308348338748184,0,0
0.16394379971209877,0,1
0.16434295182534675,0,1
0.8654968752603038,0,1
0.14358341584519113,0,1
0.5412074824154497,0,1
1.9208495729781223,0,1
0.061190079147503025,0,1
-0.15056371170453703,0,0
-0.8591084071378652,0,0
-1.458620384604018,0,0
0.5419410697546382,0,1
0.23318487673372015,0,1
-0.6005676208165004,0,0
0.15648797266922726,0,1
-0.5809419479766453,0,0
1.8036902239646115,0,1
-0.4138682357354331,0,0
-1.4632476644775083,0,0
1.2085200780699723,0,1
1.4518343470540302,0,1
1.3497143520218007,0,1
0.5545363986616207,0,1
1.375044349891391,0,1
-0.016660421914867163,0,0
0.05583975923346424,0,1
1.5384591476053453,0,1
0.25723948896168736,0,1
0.48542643614165426,0,1
-0.461746361786472,0,0
2.124378256062567,0,1
-1.172316118735762,0,0
-0.08099537866300677,0,0
0.05152610152380449,0,1
-1.9600451511810926,0,0
1.6157052388886286,0,1
-0.21917330583999795,0,0
-0.8161415891273516,0,0
-0.801749735440556,0,0
1.0916195607846113,0,1
1.2144992951120614,0,1
-1.1169245892845239,0,0
-0.5501871269121252,0,0
-0.38491568117050956,0,0
-1.5483687293012545,0,0
1.9294695209051422,0,1
1.0617525876612444,0,1
0.9806723149087448,0,1
1.1458299301138837,0,1
0.16730202226231838,0,1
1.9781088973007155,0,1
-0.5350243579937612,0,0
-0.30575020537878417,0,0
-0.3827333921762408,0,0
0.5419793497044023,0,1
1.9232999464478797,0,1
-1.364977881077701,0,0
1.6935165517769135,0,1
1.1821909958618995,0,1
-0.9223350750816262,0,0
0.23245952769313016,0,1
1.0347221680807293,0,1
0.2830693867294646,0,1
1.202400968542513,0,1
0.10879824571425112,0,1
0.8824623043596936,0,1
-0.02050623305763155,0,0
2.170911181776151,0,1
0.4733519366492308,0,1
1.2275843189781437,0,1
0.300582635572314,0,1
0.8305950454395444,0,1
0.027756227415436985,0,1
0.22123098742245317,0,1
0.010064321662917153,0,1
0.21107830730990518,0,1
0.6434018640768988,0,1
0.547911294016991,0,1
-0.1628879470257808,0,0
1.1285795227982884,0,1
0.040044551082218216,0,1
1.382330483016264,0,1
-1.6523712316355699,0,0
0.3839402892666907,0,1
2.5962600210507234,0,1
1.2071060253689812,0,1
0.3061835756103003,0,1
-1.2546234340436309,0,0
-0.25885033311633343,0,0
-1.9554547348903424,0,0
0.09127045277478985,0,1
0.8593889802322301,0,1
1.1981387580136187,0,1
1.5149283154950368,0,1
2.0409191219609797,0,1
-0.4476067833145573,0,0
1.324819072551497,0,1
0.656765935502828,0,1
0.9764712991423319,0,1
-0.40374896616016387,0,0
-0.16152585413289589,0,0
0.46816100311716724,0,1
2.1570104629879596,0,1
-0.07888639163805045,0,0
-0.02396402555163668,0,0
0.8448009843831978,0,1
1.3811014918225113,0,1
-1.2500529936385212,0,0
1.3848704289289646,0,1
0.13390625865376277,0,1
0.5084604775957361,0,1
2.239687520448828,0,1
0.173264263297846,0,1
0.17121665633813216,0,1
1.6519319165530055,0,1
-0.6108694894426792,0,0
2.1344485890604057,0,1
0.15579473879805034,0,1
0.11866968675669354,0,1
0.49044358659820625,0,1
0.6778197119983127,0,1
