a1,sensitive-attr,decision
1.0863503975071034,non-privileged,1
-1.2294399058636405,non-privileged,0
-0.5004466979813594,non-privileged,0
0.6691668771387675,non-privileged,0
-1.5267530244372676,non-privileged,0
0.0556643805654724,non-privileged,0
-0.7871346203226436,non-privileged,0
-0.12520836233863736,non-privileged,0
-0.7584307437062283,non-privileged,0
-0.09013597750809328,non-privileged,0
0.7167370909633315,non-privileged,0
0.3403301387791947,non-privileged,0
0.3399617405167355,non-privileged,0
0.8119236852920209,non-privileged,0
-0.024560666921710397,non-privileged,0
0.9522715181609922,non-privileged,1
-0.9997349007683255,non-privileged,0
0.36955424492016214,non-privileged,0
-0.21625934424128218,non-privileged,0
0.001813965982972984,non-privileged,0
-1.6219640148861392,non-privileged,0
0.1986384248773571,non-privileged,0
-1.2353731456956687,non-privileged,0
-0.7507000524796364,non-privileged,0
0.908547195069429,non-privileged,0
0.9764611265496902,non-privileged,1
0.8728113231580535,non-privileged,0
0.4772562359371525,non-privileged,0
-1.6582971441694951,non-privileged,0
-2.075259133732078,non-privileged,0
-0.6364321133375924,non-privileged,0
-1.6585990884757453,non-privileged,0
-2.263939472706037,non-privileged,0
0.1645783297791007,non-privileged,0
0.7696565444579028,non-privileged,0
-0.24869757590608704,non-privileged,0
0.9878009606722493,non-privileged,1
-0.9480116626555345,non-privileged,0
0.12236013280590388,non-privileged,0
0.9185429606853398,non-privileged,1
0.9209161114330783,non-privileged,1
-1.2183650189765525,non-privileged,0
0.9319008133128018,non-privileged,1
-0.20919219963254201,non-privileged,0
-0.8967669435556256,non-privileged,0
0.5642323506005095,non-privileged,0
1.4518580944345243,non-privileged,1
-2.2713471692606086,non-privileged,0
0.13652974678252466,non-privileged,0
1.6010320456998075,non-privileged,1
1.233246376037085,non-privileged,1
-0.7792632693657132,non-privileged,0
-0.6173496241477087,non-privileged,0
0.5119679767626909,non-privileged,0
1.0594038904148275,non-privileged,1
0.6213328441485317,non-privileged,0
0.04304451890582482,non-privileged,0
