a1,sensitive-attr,decision
-1.2029080959507545,non-privileged,1
-0.2953150179314718,non-privileged,1
1.329562660464029,non-privileged,1
-1.1935413116378788,non-privileged,1
-0.8176124776833922,non-privileged,1
0.49984318938892786,non-privileged,1
-3.1481371869882544,non-privileged,0
0.3560108498366045,non-privileged,1
-0.043981359963566335,non-privileged,1
-0.04494825182591182,non-privileged,1
0.48266741761173604,non-privileged,1
-0.17869411981398145,non-privileged,1
-0.5179321618050732,non-privileged,1
0.5379620845969457,non-privileged,1
0.23510597106532086,non-privileged,1
-2.1432529893710237,non-privileged,0
0.38605886280575014,non-privileged,1
2.0246375071761165,non-privileged,1
0.43025973354605634,non-privileged,1
-0.19472655527506533,non-privileged,1
-1.013592289403588,non-privileged,1
0.05606427703036316,non-privileged,1
0.9091194222304464,non-privileged,1
0.39095382598873046,non-privileged,1
-0.1322458922476133,non-privileged,1
2.4989008926691967,non-privileged,1
0.0548155103752715,non-privileged,1
-0.58935113452287,non-privileged,1
0.14041595950415375,non-privileged,1
-0.8659193489458967,non-privileged,1
0.26073744373840113,non-privileged,1
0.06177680849325139,non-privileged,1
-0.13406575497235595,non-privileged,1
-0.5549206690388494,non-privileged,1
-0.19096037589129636,non-privileged,1
0.38867014476882833,non-privileged,1
2.0065019028244793,non-privileged,1
0.3484573161037294,non-privileged,1
0.2485304491037221,non-privileged,1
1.478095618853364,non-privileged,1
-0.41782463142685455,non-privileged,1
0.9432675361319199,non-privileged,1
0.6194152440949998,non-privileged,1
2.6819255825238106,non-privileged,1
-0.09730622892857146,non-privileged,1
1.6340723646470172,non-privileged,1
-0.7795824542331855,non-privileged,1
-1.2828094270640091,non-privileged,0
0.13321633246348358,non-privileged,1
-1.2251603006783995,non-privileged,1
-0.20854215780112406,non-privileged,1
0.6640265114881888,non-privileged,1
-0.42391305836481163,non-privileged,1
-0.48657897115062393,non-privileged,1
0.6797704061041497,non-privileged,1
1.242662712103309,non-privileged,1
-1.5924859947797951,non-privileged,0
0.22960352669390852,non-privileged,1
-0.7887211486493227,non-privileged,1
2.945025248771144,non-privileged,1
-0.6964751518867511,non-privileged,1
0.0733814454278282,non-privileged,1
0.22790171278330174,non-privileged,1
-0.100239444984694,non-privileged,1
0.398509520018441,non-privileged,1
-0.2576087430309598,non-privileged,1
0.20107995796873923,non-privileged,1
-1.9481525162252016,non-privileged,0
-0.1930223614702469,non-privileged,1
1.4452852912959155,non-privileged,1
-0.0964016507656467,non-privileged,1
0.6938429746938983,non-privileged,1
-0.9239342022755545,non-privileged,1
0.9549164448855428,non-privileged,1
0.759792724890396,non-privileged,1
-0.18668087642269804,non-privileged,1
-2.7242158414466338,non-privileged,0
-1.3943007251032942,non-privileged,0
0.5926369310297648,non-privileged,1
-0.3472826164483553,non-privileged,1
0.47135352953698173,non-privileged,1
1.4564750689946673,non-privileged,1
1.3328903990493133,non-privileged,1
1.6408275621206334,non-privileged,1
1.1376492090982773,non-privileged,1
-0.7896204168104165,non-privileged,1
0.9090350413695593,non-privileged,1
-0.256424477962665,non-privileged,1
0.19812166134887782,non-privileged,1
0.5786705238390581,non-privileged,1
1.345782861766214,non-privileged,1
-0.6582840827713266,non-privileged,1
0.081033077057596,non-privileged,1
-0.33298230634478604,non-privileged,1
-1.1245624666966634,non-privileged,1
1.143281024445546,non-privileged,1
