a1,sensitive-attr,decision
-0.7662194438412003,0,0
-1.2915725316810711,0,0
-0.7012356237685685,0,0
0.4880177020700827,0,1
0.8322322000087377,0,1
-1.8851051143170217,0,0
-0.5899309481585574,0,0
-1.4640701193714964,0,0
-0.3095024427432544,0,0
1.237789135329434,0,1
-0.3010659561361862,0,0
-0.43716414886787913,0,0
-0.9744731477794433,0,0
-0.34029773583282447,0,0
0.12561866538033978,0,0
0.23875776306461624,0,1
1.2009629272593567,0,1
0.6909759511480859,0,1
0.9122716270944722,0,1
-0.7731366416149017,0,0
0.4595749589390122,0,1
0.8215191944771209,0,1
-1.0847566074917556,0,0
1.1490596873229117,0,1
-0.24614525153072447,0,0
-0.9470433397384126,0,0
0.26840420102587054,0,1
-0.41924438433832134,0,0
-1.4007142330980187,0,0
-0.21380053717663808,0,0
-0.872520928125058,0,0
0.7936245428991443,0,1
1.7142487585209838,0,1
0.35375553521141123,0,1
-0.2088237770894848,0,0
-0.6061108145102154,0,0
-1.5405136240765949,0,0
-0.4255392894420498,0,0
-1.000976421927028,0,0
0.42454278906517534,0,1
0.26264214594493096,0,1
-0.6046859129064983,0,0
-1.5204606551666824,0,0
0.8987317540219423,0,1
-0.007331426114439387,0,0
0.6215858296715726,0,1
0.6722969869682283,0,1
0.6427032795954031,0,1
-0.8099034152192097,0,0
0.5805806744079378,0,1
0.5510905687626969,0,1
2.1588476958937868,0,1
-0.19125594003593466,0,0
2.427800670568523,0,1
0.8357600188950453,0,1
-0.06394882128002798,0,0
-0.15618984209586181,0,0
0.9530949882881317,0,1
-0.6299580893988331,0,0
0.5400622096758679,0,1
0.24401042511010312,0,1
-1.199447465094309,0,0
1.0569922899058868,0,1
-0.45702685932860265,0,0
-1.23142610476384,0,0
1.5427784193628886,0,1
-1.095250458280255,0,0
-1.4777420873460967,0,0
-1.1804087090624786,0,0
0.19599684345671917,0,0
-0.40969428317789824,0,0
-0.7639049637102155,0,0
0.15972390474970238,0,0
0.4579653409503764,0,1
2.024289940827522,0,1
1.165565650015431,0,1
-0.09736699439436072,0,0
0.24528030003758763,0,1
-0.8282627697504495,0,0
-0.567627300887614,0,0
0.4738386604369293,0,1
-0.5289766118775834,0,0
-0.24761289176646387,0,0
-1.6406774583873347,0,0
-1.138818890186494,0,0
0.48152545102416183,0,1
1.4473115755228454,0,1
-0.7878202671905127,0,0
-0.8319895946294767,0,0
0.20130070378424694,0,0
-0.6698505622452368,0,0
-0.03200923672540057,0,0
1.26253942476211,0,1
-0.583679047684983,0,0
1.0496459690696396,0,1
-0.686500174043121,0,0
-0.21590960017965313,0,0
-0.6677113984334502,0,0
-0.3517438404452466,0,0
-0.051214296878562014,0,0
1.3997459437069215,1,1
1.4492314112659317,1,1
1.4603553657868664,1,1
0.22127855288905424,1,0
-0.38556939462233397,1,0
-0.20504886831074387,1,0
-0.5463962475235284,1,0
0.2493404977625192,1,1
0.08891893555775099,1,0
0.7844202600394392,1,1
-0.02022224855354471,1,0
0.5026153169097834,1,1
-0.291672170222533,1,0
-0.3940555979735051,1,0
1.0045483143180904,1,1
-1.0520376228816417,1,0
-0.5559065270959982,1,0
1.1110289316420878,1,1
-0.08448592839204083,1,0
0.8278721048018751,1,1
0.5895334666794154,1,1
1.1247159412919192,1,1
-0.482462523930669,1,0
0.042322120213771464,1,0
1.0796725137963452,1,1
-0.02487290643134088,1,0
-1.8249955936488003,1,0
1.2372421582311923,1,1
1.223035404613177,1,1
2.8502426108770296,1,1
1.1712039915689385,1,1
1.1704937723648998,1,1
2.170629243140249,1,1
-0.3562671810640029,1,0
0.012905023927375303,1,0
0.5159081737283142,1,1
1.7019562537072999,1,1
1.1804360156885285,1,1
0.9642507492291461,1,1
-1.3424761825986489,1,0
0.2641432464666592,1,1
2.59147291724991,1,1
1.257338601191993,1,1
-0.006234856027054203,1,0
1.1574701014963942,1,1
0.660988246058821,1,1
0.5842943159536829,1,1
1.171138721784204,1,1
2.2500933708964026,1,1
-0.305308963744207,1,0
0.9921934835784283,1,1
0.7562860970815366,1,1
0.9672676469170328,1,1
0.6009548790515429,1,1
0.48620376932782206,1,1
-2.0425788568333982,1,0
-0.008429349964613309,1,0
-0.8294685884006872,1,0
-0.49603756264546617,1,0
1.2496576942476478,1,1
1.7207052012484048,1,1
2.197009513648381,1,1
0.17045780776780095,1,0
1.1823024522334948,1,1
0.8201539808711594,1,1
-0.22027102047585512,1,0
0.6567049453059404,1,1
0.18055868739743808,1,0
0.400678525950521,1,1
1.5060435039158897,1,1
-0.0841288483816367,1,0
2.1633001647649737,1,1
0.7059012053490913,1,1
-0.748750894595025,1,0
1.1474743415301822,1,1
1.6023775719753879,1,1
0.4608653680558225,1,1
-0.5729302110351584,1,0
1.2249138896559477,1,1
0.5271987152107397,1,1
0.9786679309637661,1,1
-0.8811725100491266,1,0
0.06783678468558274,1,0
-0.6509230051948327,1,0
-2.115655730731174,1,0
0.45999685725480616,1,1
-0.5257360567189451,1,0
1.6813595076544956,1,1
-0.5067248483311235,1,0
0.9639526840084813,1,1
-1.0609300701817324,1,0
0.3765108831544792,1,1
0.2758632384403205,1,1
-0.062299764131934054,1,0
1.4601917646546463,1,1
1.8017727573919218,1,1
-0.9409743851289967,1,0
0.9144409328895402,1,1
1.1080399609143803,1,1
0.7297237172200108,1,1
