a1,sensitive-attr,decision
1.2895086641978124,non-privileged,1
-0.001685498427965585,non-privileged,1
-0.2671003965931427,non-privileged,0
0.7010370882480919,non-privileged,1
-0.3741738865364295,non-privileged,0
0.2359566094345811,non-privileged,1
-0.1368774115034558,non-privileged,0
-0.08213731736536824,non-privileged,1
-0.4501394367017875,non-privileged,0
0.78937393091425,non-privileged,1
-0.11431804671066809,non-privileged,1
1.1242849577251859,non-privileged,1
-0.845823878395726,non-privileged,0
-0.5371866514021099,non-privileged,0
-0.7878637756699751,non-privileged,0
0.8503395916085523,non-privileged,1
-1.2410223500464515,non-privileged,0
0.6218454826104732,non-privileged,1
-0.3483264624162811,non-privileged,0
0.20034772623946276,non-privileged,1
1.6140531277062975,non-privileged,1
-0.10168504184832405,non-privileged,1
-0.8342431635745519,non-privileged,0
0.823866339208494,non-privileged,1
-2.4755335952694355,non-privileged,0
0.9830992590533644,non-privileged,1
0.9533378073370926,non-privileged,1
0.4286107821097834,non-privileged,1
0.5442762485779169,non-privileged,1
-2.0242508030493367,non-privileged,0
0.9255580898719824,non-privileged,1
-1.7047072091303865,non-privileged,0
-1.5567535304887163,non-privileged,0
-0.1786502244893353,non-privileged,0
-0.6230577744088133,non-privileged,0
-0.2024288944998884,non-privileged,0
0.27379535337109023,non-privileged,1
0.7612013417955272,non-privileged,1
1.5626108569233452,non-privileged,1
0.21247736820516605,non-privileged,1
0.9081104319998831,non-privileged,1
0.10305293606779097,non-privileged,1
2.0776465370430017,non-privileged,1
0.603144139398123,non-privileged,1
0.9597442306415412,non-privileged,1
0.7064064729701274,non-privileged,1
-1.0670217961969706,non-privileged,0
-1.3222558046357515,non-privileged,0
-0.9584205755164733,non-privileged,0
-1.8508241564416579,non-privileged,0
0.1999678315795392,non-privileged,1
0.29758351306390685,non-privileged,1
2.5889431643260448,non-privileged,1
0.7575273066434463,non-privileged,1
-0.48782888293225807,non-privileged,0
0.37426012708051226,non-privileged,1
-0.11350497524694524,non-privileged,1
0.020713670472352987,non-privileged,1
-0.3981277101787557,non-privileged,0
-1.983574178766933,non-privileged,0
0.02951148752188897,non-privileged,1
-1.2567451379606835,non-privileged,0
-0.974380806849358,non-privileged,0
0.10244091985514792,non-privileged,1
-0.3109132226089644,non-privileged,0
0.876917552383453,non-privileged,1
0.9195356281927572,non-privileged,1
-0.3565353529510695,non-privileged,0
1.174800886001273,non-privileged,1
-0.3832120947876285,non-privileged,0
1.3802207681878782,non-privileged,1
0.7501418211936864,non-privileged,1
-0.6695087948666181,non-privileged,0
0.030385695614835662,non-privileged,1
-0.6429237465818671,non-privileged,0
0.40482300834794643,non-privileged,1
0.09410569278190799,non-privileged,1
0.30800802659276083,non-privileged,1
-1.4102748649936248,non-privileged,0
-0.5058278164540789,non-privileged,0
-1.29925270336143,non-privileged,0
-1.025663167402928,non-privileged,0
-0.2793906423279382,non-privileged,0
-0.892820645489296,non-privileged,0
0.9990473533045681,non-privileged,1
-2.419077431725467,non-privileged,0
-0.391260635212097,non-privileged,0
0.39751917801267267,non-privileged,1
0.31880170402986724,non-privileged,1
0.9250792343021019,non-privileged,1
-2.0355534052944817,non-privileged,0
0.17201379553625173,non-privileged,1
0.8445210968704938,non-privileged,1
2.2803429129039317,non-privileged,1
-1.8258121491651884,non-privileged,0
-0.7014411772225592,non-privileged,0
-1.025647949990417,non-privileged,0
-0.6313034696056832,non-privileged,0
-0.13622676949742665,non-privileged,1
1.1360966096665712,non-privileged,1
-1.2848899685464168,privileged,0
-0.2592219486878875,privileged,0
0.04511634288631999,privileged,1
0.36773334119717604,privileged,1
0.12276014004668584,privileged,1
0.6171184665151707,privileged,1
0.18973600847526012,privileged,1
0.21083260964648498,privileged,1
-0.5696712239364101,privileged,0
-0.21084682046164305,privileged,0
1.3253358821507577,privileged,1
0.758660664980487,privileged,1
1.797254559072271,privileged,1
1.2939669013528392,privileged,1
0.9447093005391871,privileged,1
1.4276023784243113,privileged,1
1.1746788350211852,privileged,1
2.020141298855575,privileged,1
1.5339075956209263,privileged,1
0.052405619062035724,privileged,1
1.2282476288044468,privileged,1
-0.9035683011490765,privileged,0
-0.06334605935656046,privileged,1
0.8245204505096633,privileged,1
0.4694630037856995,privileged,1
1.2240415854970914,privileged,1
0.6700614393369716,privileged,1
-0.6252014434797277,privileged,0
0.3005140779936927,privileged,1
1.9669607569371133,privileged,1
0.8424170427267045,privileged,1
1.150138054217404,privileged,1
2.303141280579821,privileged,1
1.564293885437696,privileged,1
0.9457187490944924,privileged,1
-1.0313947473566853,privileged,0
1.0027199596405403,privileged,1
1.1301901410082296,privileged,1
0.09852226013042276,privileged,1
0.09352684913807752,privileged,1
2.623070065114695,privileged,1
-0.0669494912316988,privileged,1
2.661072158607196,privileged,1
1.4600483409479754,privileged,1
0.9787116382212571,privileged,1
0.5873660863082723,privileged,1
-0.1427957991131269,privileged,0
0.23505064266518527,privileged,1
1.2755867867635233,privileged,1
0.25739860233406087,privileged,1
0.7058686277227825,privileged,1
0.724087508667731,privileged,1
1.053960574172859,privileged,1
-0.17822453903960034,privileged,0
1.565149618617439,privileged,1
0.12286558521625202,privileged,1
-0.6891728748917143,privileged,0
-0.6353900394224374,privileged,0
-0.6056069146897143,privileged,0
-0.27449825217062185,privileged,0
0.8090830620545072,privileged,1
0.7342789399255126,privileged,1
-0.08566082336458947,privileged,1
0.01356097573982612,privileged,1
1.2998056717555162,privileged,1
1.255309888746113,privileged,1
2.422189779550247,privileged,1
2.0516370541109703,privileged,1
2.1633651501093185,privileged,1
0.6045373410658261,privileged,1
0.2417329840055314,privileged,1
1.4702289497479188,privileged,1
0.9531456210105951,privileged,1
0.7554332545287357,privileged,1
1.0320258273339662,privileged,1
0.527189706826139,privileged,1
0.8220847693274476,privileged,1
0.9045632275355725,privileged,1
-1.2620755985525056,privileged,0
0.6700011701971199,privileged,1
0.25743911617554593,privileged,1
1.488907999164873,privileged,1
0.8702293339426748,privileged,1
0.10102745141273217,privileged,1
-1.050453678045608,privileged,0
-0.6303777819458631,privileged,0
0.8102123376009942,privileged,1
2.3652998266091725,privileged,1
1.6727058654522642,privileged,1
0.3766469908618316,privileged,1
1.380265844245974,privileged,1
0.7248772849629121,privileged,1
0.6492140168951513,privileged,1
0.4541553832636189,privileged,1
1.5782141707651118,privileged,1
1.002064389433888,privileged,1
0.8898612028111217,privileged,1
-0.05376248336364764,privileged,1
0.46981148524649435,privileged,1
-0.09018168089242395,privileged,1
