a1,sensitive-attr,decision
-2.242265385359291,0,0
0.4600001382673929,0,1
-0.5331568688069594,0,0
0.3167689334140673,0,1
-0.35158437709591506,0,0
-1.0833388572420528,0,0
-1.0513745458707762,0,0
-1.4745245891212215,0,0
1.2207981095042995,0,1
-2.1475642023759973,0,0
-0.5412962278627637,0,0
0.18201219765877932,0,1
-0.5620202410990904,0,0
-0.6665917296406965,0,0
0.42720506194975016,0,1
0.8122017099427272,0,1
0.9397380729339136,0,1
-0.14128036296017735,0,0
1.0449139638359988,0,1
0.6984459380254557,0,1
0.37736902889280977,0,1
0.2915642476832543,0,1
-0.05245384308565354,0,0
0.46324093345185247,0,1
-0.847132385845381,0,0
2.160668499278255,0,1
-1.3726306587587125,0,0
-2.4999278976013235,0,0
-0.013218583032245556,0,0
0.9078708793217491,0,1
-0.1933677131471686,0,0
-1.3944927048268951,0,0
-0.48115637603166456,0,0
-0.644253277782449,0,0
-0.6827606485797918,0,0
0.19600198496451998,0,1
-0.22604607001175187,0,0
-0.1311976994962401,0,0
0.1210257556615935,0,1
0.5215174583298262,0,1
0.8160581368621785,0,1
-0.720839945202899,0,0
-0.7354472944587913,0,0
0.552493257997383,0,1
1.0705370536817798,0,1
-0.6673763839050624,0,0
0.6244698090372761,0,1
-0.48512365638845856,0,0
-1.0740885586216649,0,0
0.2874785095730928,0,1
-0.35930739370348996,0,0
-0.7488595245726011,0,0
0.8656668501310216,0,1
0.792363376071256,0,1
-1.3370974954025254,0,0
-0.47349675792406576,0,0
0.8334235031754549,0,1
0.4857634656946028,0,1
-0.33027828494312067,0,0
-0.28927928282021154,0,0
-1.2415145231060456,0,0
0.7516408712742921,0,1
-0.47085297583215047,0,0
0.20249444904664105,0,1
0.5850056854303508,0,1
-0.7970592345592851,0,0
0.5883612054177687,0,1
1.2568440827327318,0,1
0.6453791832168575,0,1
0.13165843735038224,0,1
-0.11256469830676678,0,0
-0.2598898648049931,0,0
-0.18957846451489435,0,0
0.32855606099527634,0,1
-0.5233733016684852,0,0
1.241468439471626,0,1
-2.2550706286961897,0,0
-0.10540951661230777,0,0
0.24559933964499234,0,1
-0.33437367468873835,0,0
-0.1470783528299702,0,0
0.7408736076683053,0,1
-0.7632735257156502,0,0
-1.827752223181117,0,0
0.16201872264499967,0,1
-2.0251444358620727,0,0
-0.6714948386875149,0,0
0.13994490874249899,0,1
-0.29920386834984947,0,0
0.9605032809432591,0,1
-0.046198406183015274,0,0
-1.4581802609135064,0,0
-0.0985174821281313,0,0
-0.7373215575855437,0,0
-0.2659601782068456,0,0
0.4184961702025372,0,1
1.0019316052527514,0,1
0.30183415261076,0,1
1.5627622202948306,0,1
1.3216444210428775,0,1
0.2528402358101094,1,1
1.0074555554002953,1,1
1.1177733155107779,1,1
0.6806555549149269,1,1
1.0682197147013968,1,1
-0.0726577509909736,1,0
0.4831488067951636,1,1
0.9643944597508851,1,1
-0.21074489142962616,1,0
-0.12103156480584654,1,0
1.139056678150258,1,1
-0.24320174567038766,1,0
0.727333017882054,1,1
1.4373807292659393,1,1
0.3223183278582138,1,1
0.14129056093551762,1,1
0.38367451415861925,1,1
-0.4222148804483401,1,0
-3.2571897163958208,1,0
0.7149347816627037,1,1
1.308280419592344,1,1
0.26958889318839085,1,1
-1.1615113662768553,1,0
0.4943087888964301,1,1
0.7343345932858345,1,1
0.546291028497973,1,1
0.9380321124212185,1,1
1.2016989574572832,1,1
-0.9371127296623336,1,0
0.5948035268750205,1,1
-0.08455175394418035,1,0
-1.2509531170378108,1,0
1.1494947252741898,1,1
1.1247866588207658,1,1
-0.08221703474574926,1,0
0.020174060161643304,1,1
2.0443883165335537,1,1
1.6851309281356717,1,1
-0.45158261854790527,1,0
-0.000370678875046937,1,0
0.2268065059655205,1,1
0.02930980815287265,1,1
-0.09443545877707393,1,0
-0.0445645535425796,1,0
1.5292132783509955,1,1
1.4108025327739744,1,1
1.4936241172914029,1,1
0.251143257412735,1,1
0.9268555619383814,1,1
-0.4122777059603321,1,0
-0.5132411868112072,1,0
1.7526916928568144,1,1
-0.09129220486833267,1,0
0.9035140911024598,1,1
2.230241961923397,1,1
-2.2666777393534283,1,0
1.2706419466705352,1,1
-0.16638494426233696,1,0
2.5541385337753177,1,1
1.7040754260503852,1,1
1.6144161407856288,1,1
0.6893363274303475,1,1
-0.08681478392758102,1,0
1.5519936019713296,1,1
-0.3480673447812742,1,0
0.4284755737840906,1,1
1.1238577496380462,1,1
-1.595993654128514,1,0
0.38954689993319924,1,1
-2.6874168409348065,1,0
0.028530384157898936,1,1
-0.462792669348729,1,0
0.7616114370942677,1,1
-1.6550830189581403,1,0
0.5967106731155669,1,1
-0.6086138150444613,1,0
-0.787952515285177,1,0
0.6158751829459718,1,1
0.4006393422777027,1,1
1.4091363416454348,1,1
0.5036535984919778,1,1
0.4477824639524781,1,1
-0.5230841827035004,1,0
0.38585227462774174,1,1
0.8468043911913563,1,1
-0.021607421504186264,1,0
-0.9825650031316744,1,0
-0.5194783470804198,1,0
1.6863990861354103,1,1
0.21686341297724948,1,1
-1.1289227443783025,1,0
1.921353819386555,1,1
0.5171106074852746,1,1
0.8782281595577308,1,1
0.6798061136012212,1,1
-0.3750186860737117,1,0
-0.6229803726719756,1,0
-0.08952032162785617,1,0
0.4666505261950753,1,1
2.2065974757277793,1,1
