a1,sensitive-attr,decision
-0.9092583809460383,non-privileged,0
0.9866762089323267,non-privileged,1
-0.9324956588146013,non-privileged,0
0.462904696816733,non-privileged,0
-0.9631187593676603,non-privileged,0
-0.4622773155295179,non-privileged,0
0.08452785149273744,non-privileged,0
1.9964260489816692,non-privileged,1
0.6595164529720063,non-privileged,0
-0.08660703384592282,non-privileged,0
-0.31197094178697166,non-privileged,0
-1.6426406973752858,non-privileged,0
0.4280239438812457,non-privileged,0
0.2448249624012262,non-privileged,0
-0.999474444829277,non-privileged,0
0.4440703509731985,non-privileged,0
0.9056086047745656,non-privileged,1
-1.6461847140188879,non-privileged,0
-0.37090436523669057,non-privileged,0
0.3499764904442942,non-privileged,0
0.14141581406463344,non-privileged,0
-1.7434744232288928,non-privileged,0
-1.2644441806765045,non-privileged,0
-0.2179121124449546,non-privileged,0
1.1091607943137323,non-privileged,1
-1.46912004193746,non-privileged,0
0.9261993464283534,non-privileged,1
-1.7854818016596818,non-privileged,0
-0.23541931940249447,non-privileged,0
-0.5529151907672156,non-privileged,0
0.4785629985787099,non-privileged,0
-0.35252425171041113,non-privileged,0
0.7893449559120063,non-privileged,1
-0.25385729799040574,non-privileged,0
0.38445455369690523,non-privileged,0
1.6455482490515576,non-privileged,1
0.42347299977223923,non-privileged,0
1.6035740640765097,non-privileged,1
0.710405180519991,non-privileged,1
-0.6615676742594354,non-privileged,0
0.6462707882529884,non-privileged,0
-1.0803491640046536,non-privileged,0
1.6600547084587787,non-privileged,1
0.41420187943170644,non-privileged,0
-0.5145886674166629,non-privileged,0
-1.2534794601630905,non-privileged,0
1.129917389724018,non-privileged,1
1.1693497087272915,non-privileged,1
0.6615369745400561,non-privileged,0
-0.7873797758883984,non-privileged,0
0.43252322096902956,non-privileged,0
-0.09251234464409307,non-privileged,0
-0.6180047708055169,non-privileged,0
0.16540460925299386,non-privileged,0
-0.8944059327158739,non-privileged,0
0.013939764648979804,non-privileged,0
0.8454555779073681,non-privileged,1
0.5495971610045514,non-privileged,0
-0.5540891560097049,non-privileged,0
2.1965900202774122,non-privileged,1
0.2192566041040271,non-privileged,0
1.7254718056710496,non-privileged,1
-1.595767070462968,non-privileged,0
-1.1936788893148897,non-privileged,0
0.4910215550971455,non-privileged,0
-0.3439322893078661,non-privileged,0
0.2950180258606712,non-privileged,0
-2.331618621404731,non-privileged,0
-0.9731894751642762,non-privileged,0
0.9589117789818881,non-privileged,1
-1.4339334788568237,non-privileged,0
-2.1234812350464365,non-privileged,0
0.12447093520273969,non-privileged,0
1.1565168333364688,non-privileged,1
-1.1339007934931682,non-privileged,0
-1.2778259963115142,non-privileged,0
-0.5232621265884779,non-privileged,0
-0.754093367167269,non-privileged,0
0.62992726330982,non-privileged,0
0.39150819605920734,non-privileged,0
0.6386235649072137,non-privileged,0
-0.6389382378032094,non-privileged,0
-1.269119688225673,non-privileged,0
-0.46543150987225607,non-privileged,0
-0.8359641991421107,non-privileged,0
-1.0233779717035623,non-privileged,0
0.4994195400123863,non-privileged,0
0.10414263652569374,non-privileged,0
-0.27784278373072746,non-privileged,0
-2.3675371543184247,non-privileged,0
0.32610858783435875,non-privileged,0
-0.8771169098567339,non-privileged,0
-0.8356044494852338,non-privileged,0
-0.6150486747837364,non-privileged,0
-0.6152162786973987,non-privileged,0
1.6710401576005203,non-privileged,1
-1.095016219987304,non-privileged,0
0.0684487661670961,non-privileged,0
-0.1671483187840902,non-privileged,0
-1.0206485321518153,non-privileged,0
-1.946698077954229,privileged,0
1.0644573564164062,privileged,1
0.120224088547918,privileged,0
-0.08651197416238132,privileged,0
-0.3987176641266411,privileged,0
1.0646540825660304,privileged,1
3.0145037757969173,privileged,1
-1.4173198548326555,privileged,0
-0.17696601170092263,privileged,0
0.5302897654245984,privileged,0
0.3035091435766642,privileged,0
0.35797207935779085,privileged,0
-0.40746332704516897,privileged,0
1.1740785496719675,privileged,1
2.5320342681302024,privileged,1
0.38765948447055687,privileged,0
1.129352059669119,privileged,1
1.1899812997579269,privileged,1
-0.14247049913672394,privileged,0
0.7585318498850097,privileged,1
0.8651199056312725,privileged,1
0.2841368520528835,privileged,0
1.1339245442787615,privileged,1
-0.8007752981480862,privileged,0
-0.08441582284930038,privileged,0
0.9881373014649587,privileged,1
0.053473082515339,privileged,0
1.8081210634832103,privileged,1
0.7203546872677122,privileged,1
0.2714020878976597,privileged,0
0.6786855143275642,privileged,0
1.7083873468544983,privileged,1
-0.4414859311904783,privileged,0
1.3341732928878716,privileged,1
0.44162211594292644,privileged,0
0.6203361373681312,privileged,0
1.1070137305346563,privileged,1
-0.06517856568768543,privileged,0
1.2218552412444117,privileged,1
0.6789600143726352,privileged,0
-1.63550724529013,privileged,0
-0.4855291638349404,privileged,0
-1.1197537324025257,privileged,0
1.6656418348560917,privileged,1
-0.4497648826121997,privileged,0
-0.7497855565738312,privileged,0
-0.25353530113603007,privileged,0
-0.3719063546779441,privileged,0
-0.9280381184687894,privileged,0
0.8708242986909873,privileged,1
0.323199158389686,privileged,0
1.012998677625248,privileged,1
-0.10656355415698637,privileged,0
0.7444123501986382,privileged,1
-0.24541551738000433,privileged,0
1.0504258564289641,privileged,1
1.4354691491498592,privileged,1
0.2619835021191178,privileged,0
-0.032233978413873765,privileged,0
0.14188088211735755,privileged,0
0.09766925203982235,privileged,0
0.4783575061468497,privileged,0
0.13219962544381308,privileged,0
-0.22715843082982523,privileged,0
-0.8299462157246567,privileged,0
2.489225722442404,privileged,1
2.0485250404426565,privileged,1
0.892879745272694,privileged,1
-0.22682484006406245,privileged,0
1.3740881500554871,privileged,1
-0.29149782349696696,privileged,0
1.7511516782378647,privileged,1
0.9648216716915206,privileged,1
1.1695374361762823,privileged,1
0.2720312748432552,privileged,0
2.8458762175724335,privileged,1
2.3338770194295893,privileged,1
-0.47452627507532574,privileged,0
-0.0019097986606954054,privileged,0
0.3864035156742962,privileged,0
1.9549335406224593,privileged,1
1.930469888719262,privileged,1
-0.04902862303792266,privileged,0
-0.9065287669486954,privileged,0
1.5751009244783127,privileged,1
1.0391951426727482,privileged,1
1.7129529886154569,privileged,1
0.049636486346431696,privileged,0
1.6399458813612706,privileged,1
0.09240018791733767,privileged,0
1.943716913470648,privileged,1
1.2054416906347116,privileged,1
0.936544939916648,privileged,1
-0.9376038122401902,privileged,0
-0.6277648847132618,privileged,0
-0.10266492507794145,privileged,0
0.0870488291046595,privileged,0
1.0215993965289274,privileged,1
-0.8877742901495986,privileged,0
-0.571386797216521,privileged,0
