a1,sensitive-attr,decision
-0.7662194438412003,non-privileged,0
-1.2915725316810711,non-privileged,0
-0.7012356237685685,non-privileged,0
0.4880177020700827,non-privileged,1
0.8322322000087377,non-privileged,1
-1.8851051143170217,non-privileged,0
-0.5899309481585574,non-privileged,0
-1.4640701193714964,non-privileged,0
-0.3095024427432544,non-privileged,0
1.237789135329434,non-privileged,1
-0.3010659561361862,non-privileged,0
-0.43716414886787913,non-privileged,0
-0.9744731477794433,non-privileged,0
-0.34029773583282447,non-privileged,0
0.12561866538033978,non-privileged,0
0.23875776306461624,non-privileged,1
1.2009629272593567,non-privileged,1
0.6909759511480859,non-privileged,1
0.9122716270944722,non-privileged,1
-0.7731366416149017,non-privileged,0
0.4595749589390122,non-privileged,1
0.8215191944771209,non-privileged,1
-1.0847566074917556,non-privileged,0
1.1490596873229117,non-privileged,1
-0.24614525153072447,non-privileged,0
-0.9470433397384126,non-privileged,0
0.26840420102587054,non-privileged,1
-0.41924438433832134,non-privileged,0
-1.4007142330980187,non-privileged,0
-0.21380053717663808,non-privileged,0
-0.872520928125058,non-privileged,0
0.7936245428991443,non-privileged,1
1.7142487585209838,non-privileged,1
0.35375553521141123,non-privileged,1
-0.2088237770894848,non-privileged,0
-0.6061108145102154,non-privileged,0
-1.5405136240765949,non-privileged,0
-0.4255392894420498,non-privileged,0
-1.000976421927028,non-privileged,0
0.42454278906517534,non-privileged,1
0.26264214594493096,non-privileged,1
-0.6046859129064983,non-privileged,0
-1.5204606551666824,non-privileged,0
0.8987317540219423,non-privileged,1
-0.007331426114439387,non-privileged,0
0.6215858296715726,non-privileged,1
0.6722969869682283,non-privileged,1
0.6427032795954031,non-privileged,1
-0.8099034152192097,non-privileged,0
0.5805806744079378,non-privileged,1
0.5510905687626969,non-privileged,1
2.1588476958937868,non-privileged,1
-0.19125594003593466,non-privileged,0
2.427800670568523,non-privileged,1
0.8357600188950453,non-privileged,1
-0.06394882128002798,non-privileged,0
-0.15618984209586181,non-privileged,0
0.9530949882881317,non-privileged,1
-0.6299580893988331,non-privileged,0
0.5400622096758679,non-privileged,1
0.24401042511010312,non-privileged,1
-1.199447465094309,non-privileged,0
1.0569922899058868,non-privileged,1
-0.45702685932860265,non-privileged,0
-1.23142610476384,non-privileged,0
1.5427784193628886,non-privileged,1
-1.095250458280255,non-privileged,0
-1.4777420873460967,non-privileged,0
-1.1804087090624786,non-privileged,0
0.19599684345671917,non-privileged,0
-0.40969428317789824,non-privileged,0
-0.7639049637102155,non-privileged,0
0.15972390474970238,non-privileged,0
0.4579653409503764,non-privileged,1
2.024289940827522,non-privileged,1
1.165565650015431,non-privileged,1
-0.09736699439436072,non-privileged,0
0.24528030003758763,non-privileged,1
-0.8282627697504495,non-privileged,0
-0.567627300887614,non-privileged,0
0.4738386604369293,non-privileged,1
-0.5289766118775834,non-privileged,0
-0.24761289176646387,non-privileged,0
-1.6406774583873347,non-privileged,0
-1.138818890186494,non-privileged,0
0.48152545102416183,non-privileged,1
1.4473115755228454,non-privileged,1
-0.7878202671905127,non-privileged,0
-0.8319895946294767,non-privileged,0
0.20130070378424694,non-privileged,0
-0.6698505622452368,non-privileged,0
-0.03200923672540057,non-privileged,0
1.26253942476211,non-privileged,1
-0.583679047684983,non-privileged,0
1.0496459690696396,non-privileged,1
-0.686500174043121,non-privileged,0
-0.21590960017965313,non-privileged,0
-0.6677113984334502,non-privileged,0
-0.3517438404452466,non-privileged,0
-0.051214296878562014,non-privileged,0
1.3997459437069215,privileged,1
1.4492314112659317,privileged,1
1.4603553657868664,privileged,1
0.22127855288905424,privileged,0
-0.38556939462233397,privileged,0
-0.20504886831074387,privileged,0
-0.5463962475235284,privileged,0
0.2493404977625192,privileged,1
0.08891893555775099,privileged,0
0.7844202600394392,privileged,1
-0.02022224855354471,privileged,0
0.5026153169097834,privileged,1
-0.291672170222533,privileged,0
-0.3940555979735051,privileged,0
1.0045483143180904,privileged,1
-1.0520376228816417,privileged,0
-0.5559065270959982,privileged,0
1.1110289316420878,privileged,1
-0.08448592839204083,privileged,0
0.8278721048018751,privileged,1
0.5895334666794154,privileged,1
1.1247159412919192,privileged,1
-0.482462523930669,privileged,0
0.042322120213771464,privileged,0
1.0796725137963452,privileged,1
-0.02487290643134088,privileged,0
-1.8249955936488003,privileged,0
1.2372421582311923,privileged,1
1.223035404613177,privileged,1
2.8502426108770296,privileged,1
1.1712039915689385,privileged,1
1.1704937723648998,privileged,1
2.170629243140249,privileged,1
-0.3562671810640029,privileged,0
0.012905023927375303,privileged,0
0.5159081737283142,privileged,1
1.7019562537072999,privileged,1
1.1804360156885285,privileged,1
0.9642507492291461,privileged,1
-1.3424761825986489,privileged,0
0.2641432464666592,privileged,1
2.59147291724991,privileged,1
1.257338601191993,privileged,1
-0.006234856027054203,privileged,0
1.1574701014963942,privileged,1
0.660988246058821,privileged,1
0.5842943159536829,privileged,1
1.171138721784204,privileged,1
2.2500933708964026,privileged,1
-0.305308963744207,privileged,0
0.9921934835784283,privileged,1
0.7562860970815366,privileged,1
0.9672676469170328,privileged,1
0.6009548790515429,privileged,1
0.48620376932782206,privileged,1
-2.0425788568333982,privileged,0
-0.008429349964613309,privileged,0
-0.8294685884006872,privileged,0
-0.49603756264546617,privileged,0
1.2496576942476478,privileged,1
1.7207052012484048,privileged,1
2.197009513648381,privileged,1
0.17045780776780095,privileged,0
1.1823024522334948,privileged,1
0.8201539808711594,privileged,1
-0.22027102047585512,privileged,0
0.6567049453059404,privileged,1
0.18055868739743808,privileged,0
0.400678525950521,privileged,1
1.5060435039158897,privileged,1
-0.0841288483816367,privileged,0
2.1633001647649737,privileged,1
0.7059012053490913,privileged,1
-0.748750894595025,privileged,0
1.1474743415301822,privileged,1
1.6023775719753879,privileged,1
0.4608653680558225,privileged,1
-0.5729302110351584,privileged,0
1.2249138896559477,privileged,1
0.5271987152107397,privileged,1
0.9786679309637661,privileged,1
-0.8811725100491266,privileged,0
0.06783678468558274,privileged,0
-0.6509230051948327,privileged,0
-2.115655730731174,privileged,0
0.45999685725480616,privileged,1
-0.5257360567189451,privileged,0
1.6813595076544956,privileged,1
-0.5067248483311235,privileged,0
0.9639526840084813,privileged,1
-1.0609300701817324,privileged,0
0.3765108831544792,privileged,1
0.2758632384403205,privileged,1
-0.062299764131934054,privileged,0
1.4601917646546463,privileged,1
1.8017727573919218,privileged,1
-0.9409743851289967,privileged,0
0.9144409328895402,privileged,1
1.1080399609143803,privileged,1
0.7297237172200108,privileged,1
