a1,sensitive-attr,decision
0.39940028962102797,non-privileged,0
0.3723903041328649,non-privileged,0
-0.028870536446592848,non-privileged,0
-0.47488467210162394,non-privileged,0
-0.9530001757308103,non-privileged,0
-0.4556695784130502,non-privileged,0
0.8652220086409133,non-privileged,0
-0.26327828499699546,non-privileged,0
1.1888617046631536,non-privileged,0
1.3864157491999247,non-privileged,1
0.35604291448027797,non-privileged,0
2.0738156184597134,non-privileged,1
-0.5221687615158601,non-privileged,0
1.2174422183435467,non-privileged,1
-0.46375593210272775,non-privileged,0
0.09037965134739065,non-privileged,0
-0.31875489799906337,non-privileged,0
0.21560165800835096,non-privileged,0
-0.8223478160138765,non-privileged,0
0.5298263664663301,non-privileged,0
0.2669491566238784,non-privileged,0
0.12847462868647083,non-privileged,0
-0.8224405556585637,non-privileged,0
0.2651389183942823,non-privileged,0
0.24064829931305495,non-privileged,0
0.5500806926360254,non-privileged,0
-0.22139206056485916,non-privileged,0
-0.8368787986434164,non-privileged,0
0.2612059359473279,non-privileged,0
-0.8158691928336022,non-privileged,0
0.2961905027384685,non-privileged,0
-1.976209757310812,non-privileged,0
1.1148299464891493,non-privileged,0
-0.14194771089973987,non-privileged,0
2.4808144330811905,non-privileged,1
-0.6824231131954692,non-privileged,0
1.2685758598209298,non-privileged,1
-1.8151979826494968,non-privileged,0
-0.6310820786152933,non-privileged,0
0.47064337373989573,non-privileged,0
1.4711328292194623,non-privileged,1
1.6922320028630418,non-privileged,1
0.928350133303698,non-privileged,0
0.0061914722320076,non-privileged,0
-0.2735769840002599,non-privileged,0
-1.546444407485986,non-privileged,0
-1.3665927794618682,non-privileged,0
0.6591306808291046,non-privileged,0
-0.03328534687727249,non-privileged,0
0.8852224922126702,non-privileged,0
0.03075261954654936,non-privileged,0
0.6874608494337904,non-privileged,0
-0.21646096569176596,non-privileged,0
-0.05155404531450978,non-privileged,0
-0.47364429440182393,non-privileged,0
-0.46497544570495003,non-privileged,0
-0.4655648458081107,non-privileged,0
0.3664042421771072,non-privileged,0
-1.8747235564415496,non-privileged,0
-0.4416591434243526,non-privileged,0
-1.163968506564589,non-privileged,0
-0.20059445491572792,non-privileged,0
1.6215706150226399,non-privileged,1
-0.3245291883608623,non-privileged,0
1.308738307653209,non-privileged,1
2.586276100879453,non-privileged,1
2.120894921387415,non-privileged,1
0.6355075497437371,non-privileged,0
-1.3059682999108793,non-privileged,0
1.752939018860358,non-privileged,1
1.5601557844337035,non-privileged,1
1.1355149833468758,non-privileged,0
-0.020186866272031378,non-privileged,0
0.21860104919104034,non-privileged,0
-1.3993154421509724,non-privileged,0
1.6649469394810286,non-privileged,1
-1.0987956206242715,non-privileged,0
0.08712640934821211,non-privileged,0
-0.016527447556221563,non-privileged,0
-1.1580434068217689,non-privileged,0
-1.880589969709102,non-privileged,0
1.5233542714318795,non-privileged,1
0.03676666010983378,non-privileged,0
0.030057730908160094,non-privileged,0
0.4812858851481159,non-privileged,0
-0.9332993812822996,non-privileged,0
-0.516711337065142,non-privileged,0
-0.06848185497595265,non-privileged,0
-0.4658064286575664,non-privileged,0
0.6533794919085165,non-privileged,0
-0.9554953758436909,non-privileged,0
-0.4856857181973378,non-privileged,0
1.5225785629119428,non-privileged,1
0.01608091478004573,non-privileged,0
0.7677188124197056,non-privileged,0
-0.5695265664700406,non-privileged,0
1.0361917764865036,non-privileged,0
1.7402742132167872,non-privileged,1
-0.2860519702188681,non-privileged,0
-0.8412286068233638,non-privileged,0
0.47666812815382886,privileged,0
