a1,sensitive-attr,decision
-0.9884625792561437,0,0
-0.41246652511406334,0,1
-0.5022889074420702,0,1
0.2513544654457194,0,1
-0.3337712170000627,0,1
0.34282860531644394,0,1
0.33492701797083546,0,1
0.8056361895593073,0,1
1.8901030447446443,0,1
-0.9338518549460275,0,0
0.12161624140815407,0,1
-0.0008549837942423766,0,1
-0.43385809234408645,0,1
-1.5326774910093184,0,0
-0.35120273391597506,0,1
-0.06015935177090794,0,1
0.5907404242147106,0,1
0.32077446181466795,0,1
0.8227451692700467,0,1
1.6467028754997894,0,1
0.37576340709715106,0,1
-0.4290902774932709,0,1
0.21736708728117987,0,1
0.7585205399339164,0,1
1.5756608160753622,0,1
-1.3043235458918112,0,0
2.1303694431071833,0,1
-0.23490544379924577,0,1
-1.873455346538442,0,0
0.41980551243726355,0,1
0.9147302075106765,0,1
-1.414606564969005,0,0
0.18084687745930003,0,1
1.1038486845787927,0,1
0.650630413899671,0,1
1.0652867638157737,0,1
-0.2988731133606292,0,1
0.6368666934523591,0,1
-0.7993178318510367,0,0
0.444292595968616,0,1
-1.0349773491275474,0,0
0.22388897169959365,0,1
0.03351451672529742,0,1
0.005715727116171234,0,1
-0.6616505443586439,0,0
-0.9659834726663276,0,0
1.056298501806333,0,1
0.8476495149111246,0,1
1.5724256150889444,0,1
0.783717073107051,0,1
0.24272410196863456,0,1
-1.9427174797290538,0,0
-0.06829643468268351,0,1
0.23661762907597075,0,1
-0.41805493590794995,0,1
0.8449441045390313,0,1
0.9743444259188131,0,1
-0.5860670708133358,0,1
0.9276495914550997,0,1
0.6738967039666733,0,1
1.5873188197068107,0,1
0.2024217062938931,0,1
0.16893740875378765,0,1
-1.4791366732713873,0,0
-1.2912555917221522,0,0
-1.2875452510872822,0,0
1.8782571083914104,0,1
2.1018579783964753,0,1
-1.3796210307756558,0,0
2.304573941185967,0,1
2.013776234120909,0,1
0.5995504722882585,0,1
1.8063222247301811,0,1
-2.252218889507241,0,0
-2.2338465815906097,0,0
0.4196578596511831,0,1
-0.36347752562520635,0,1
1.8130952306582115,0,1
-0.9538466258177001,0,0
-1.129125375524641,0,0
1.9524200488317538,0,1
0.1670689285704552,0,1
1.1264842541811704,0,1
-0.4453604346677903,0,1
-1.3266713791187468,0,0
0.686513375597297,0,1
0.09459607461973599,0,1
0.8836786686023407,0,1
-0.883012581409923,0,0
-1.6624137457335193,0,0
-1.1453367115613062,0,0
0.7004199887279886,0,1
-0.06248525613195967,0,1
-0.6454080325482215,0,0
-1.7511155154403168,0,0
0.9144908327627423,0,1
0.09887195433803408,0,1
0.17618762723435913,0,1
-0.23547692477174365,0,1
0.7132422279917802,0,1
1.8587371789914195,1,1
1.7841726794288117,1,1
-0.4521970491419862,1,1
1.377017026381833,1,1
0.9122563083100708,1,1
0.9575461094708646,1,1
-1.48868696433087,1,0
0.7359212680931511,1,1
-0.39615417830536626,1,1
1.00793721806976,1,1
-0.6909503022713397,1,0
-0.008653623914765318,1,1
-0.8511910437474532,1,0
1.117723950721912,1,1
1.0419918415782408,1,1
-0.008508979863474209,1,1
0.39663981742751286,1,1
-0.961537000871874,1,0
-1.2975047843940752,1,0
0.7478550908834283,1,1
-1.047786751443723,1,0
0.418870272306257,1,1
1.2178960020853307,1,1
-0.10442036563615764,1,1
-0.36648781944970854,1,1
1.290381294202586,1,1
-0.2843381627276488,1,1
-0.12472141867761477,1,1
0.4923819807386243,1,1
0.813000808065858,1,1
1.5485948643879772,1,1
-0.23076502859038728,1,1
-0.05258222751862085,1,1
0.8520077758352638,1,1
1.1002353937096088,1,1
-1.450541744893279,1,0
0.42410606850690385,1,1
0.07808524556763147,1,1
0.4389828254774158,1,1
-0.6657229642873905,1,0
-0.19229901458052734,1,1
2.675990540715992,1,1
0.841050421223005,1,1
2.7484046608017243,1,1
-0.4438025860642735,1,1
0.0448038076770742,1,1
0.25337683021140583,1,1
3.5028441840695517,1,1
1.0209575334045145,1,1
0.6406494531279776,1,1
0.34782129365976877,1,1
1.1879760565129014,1,1
-0.9386746803510131,1,0
0.8597927887610837,1,1
1.1023203667858454,1,1
2.1179975105654667,1,1
0.35104192356852326,1,1
-0.7582636475914057,1,0
0.6520617017230421,1,1
0.4426460158195934,1,1
1.4022486459827483,1,1
1.4263727869721445,1,1
-0.15459497801752176,1,1
-1.1766707606065985,1,0
-0.5311822176837475,1,1
-0.3085066972365348,1,1
1.828582928979937,1,1
1.1803353789410276,1,1
-0.5249742553712105,1,1
1.9200134520358134,1,1
-0.5070751968415372,1,1
0.6679688946661524,1,1
-0.5911282003321305,1,1
0.2582631359410686,1,1
-0.00998427159206805,1,1
-0.2124920790132051,1,1
0.9522248100846908,1,1
1.652901340057608,1,1
-1.8849281717927644,1,0
1.6766502884420653,1,1
1.149107074123879,1,1
1.449106191630627,1,1
0.12544956918551126,1,1
-0.02723711642436155,1,1
-0.4419784331888964,1,1
1.589879204821169,1,1
0.4944839989012155,1,1
0.582626466396158,1,1
2.2956454388636103,1,1
-0.297885101370148,1,1
0.26037861325019396,1,1
1.2336458590256627,1,1
1.1735491760028307,1,1
2.5633614847528823,1,1
-0.22791451578225685,1,1
-1.2614860596745696,1,0
-1.441519177111984,1,0
0.0736107003703495,1,1
-0.331415059373557,1,1
-0.6710205649235081,1,0
